BranchCoverage,CoveredMethodCall,Covered_Goals,ExceptionCoverage,Fitness_Evaluations,Generations,InputCoverage,Length,LineCoverage,Lines,LoopCounter,MethodCall,MethodCoverage,MutationScore,ObjectsInstantiations,OutputCoverage,Random_Seed,Size,StatementCounter,StatementCovered,Statements_Executed,TARGET_CLASS,TestExecutionTime,Tests_Executed,Total_Branches,Total_Time,WeakMutationScore,configuration_id,criterion
0.677570093457944,705.0,1036,1.0,3571,3563,1.0,,0.880184331797235,10,4805.0,141.0,1.0,0.7384615384615385,0.0,0.4444444444444444,1006,72,0.0,90877.0,401480,weka.core.stemmers.LovinsStemmer,200,19757,422,253383,0.9192307692307692,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.5084745762711864,35.0,563,1.0,6421,6413,0.7333333333333333,,0.5569620253164557,25,33.0,151.0,0.9545454545454546,0.5011337868480725,0.0,0.7142857142857143,1007,33,0.0,73.0,410634,org.firebirdsql.jdbc.FBCachedFetcher,18,35249,108,211460,0.9221902017291066,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8431372549019608,5203.0,614,1.0,37,29,0.6666666666666666,,0.9272727272727272,19,2898.0,17.0,0.75,0.3410526315789474,15064.0,0.3333333333333333,1007,6,0.0,17273.0,1490,org.apache.commons.imaging.common.mylzw.MyLzwCompressor,175,165,44,271090,0.9395973154362416,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.28125,0.0,1154,1.0,5200,5192,0.4838709677419355,,0.36312056737588655,74,93.0,270.0,0.9444444444444444,0.22910521140609635,0.0,0.25806451612903225,1008,84,8.0,18.0,334794,weka.classifiers.rules.JRip,34,28517,362,258289,0.5488418932527693,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8305785123966942,8822.0,530,1.0,642,634,0.37662337662337664,,0.8798701298701299,13,228524.0,202.0,0.8888888888888888,0.040816326530612235,0.0,1.0,1010,21,342.0,626061.0,53054,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator,2411,3377,238,429021,0.945682451253482,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7196261682242991,723.0,1076,1.0,3871,3863,1.0,,0.8986175115207373,10,4948.0,155.0,1.0,0.7384615384615385,0.0,0.4444444444444444,1010,79,0.0,92584.0,427335,weka.core.stemmers.LovinsStemmer,169,21462,422,251895,0.9192307692307692,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.6571428571428571,40.0,74,1.0,57,49,0.8333333333333334,,0.8039215686274509,6,12.0,63.0,1.0,0.2545454545454545,0.0,0.4545454545454545,1011,6,15.0,102.0,4330,org.fixsuite.message.Library,2521,268,32,361944,0.5272727272727272,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8809523809523809,467.0,1752,1.0,6851,6843,0.5260663507109005,,0.9146005509641874,61,11630.0,354.0,0.95,0.4183937823834197,33879.0,0.4183006535947713,1012,121,0.0,75122.0,279270,wheel.json.JSONObject,175,37671,270,248214,0.9156939040207522,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.825,7.0,394,1.0,416,408,1.0,,0.8117647058823529,15,4182.0,46.0,1.0,0.2715654952076677,0.0,0.6666666666666666,1013,10,0.0,4264.0,19730,org.apache.commons.imaging.common.mylzw.MyLzwDecompressor,50,2274,34,238023,0.8692579505300353,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8223140495867769,5778.0,1384,1.0,803,795,0.6753246753246753,,0.8701298701298701,13,196733.0,96.0,1.0,0.09026687598116168,0.0,1.0,1014,31,0.0,509078.0,71005,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator,1664,4291,238,389231,0.9164345403899722,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8666666666666667,15.0,275,1.0,2926,2918,0.2,,0.9438202247191012,18,35.0,31.0,0.5833333333333334,0.3166023166023166,0.0,0.32,1015,11,0.0,111.0,116717,org.apache.commons.math3.ode.MultistepIntegrator,14,16187,14,207115,0.8633093525179856,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2668269230769231,0.0,1116,1.0,4776,4768,0.532258064516129,,0.3546099290780142,74,97.0,273.0,1.0,0.2359882005899705,0.0,0.24731182795698925,1016,84,6.0,26.0,299086,weka.classifiers.rules.JRip,32,25942,362,250408,0.5176233635448136,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8099173553719008,9952.0,1387,1.0,723,715,0.7142857142857143,,0.8668831168831169,13,188593.0,95.0,1.0,0.08006279434850863,0.0,1.0,1017,31,0.0,558038.0,63658,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator,1550,3898,238,375850,0.9247910863509752,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.4008264462809917,8.0,838,1.0,5141,5133,0.4,,0.5162162162162162,46,68.0,152.0,0.9777777777777776,0.19402985074626866,0.0,0.4166666666666667,1018,62,7.0,70.0,347425,weka.filters.unsupervised.attribute.Discretize,16,28408,212,267218,0.4782608695652174,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.5084745762711864,24.0,568,1.0,7406,7398,0.6,,0.569620253164557,25,31.0,125.0,0.9090909090909092,0.5419501133786848,0.0,0.6428571428571429,1018,31,0.0,51.0,403676,org.firebirdsql.jdbc.FBCachedFetcher,10,40698,108,206124,0.9394812680115274,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.6752336448598131,927.0,1033,1.0,3091,3083,1.0,,0.880184331797235,10,6061.0,143.0,1.0,0.7884615384615384,0.0,0.4444444444444444,1021,73,0.0,117655.0,332586,weka.core.stemmers.LovinsStemmer,266,16849,422,271707,0.9153846153846154,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8842794759825328,1477.0,990,1.0,2846,2838,0.5767790262172284,,0.7351247600767754,55,52784.0,2301.0,0.8695652173913043,0.5120274914089347,343.0,0.42105263157894735,1021,264,4696.0,167431.0,168683,org.apache.bcel.classfile.Utility,588,15676,890,506873,0.8636363636363636,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.87117903930131,1642.0,893,1.0,2467,2459,0.6104868913857678,,0.7159309021113244,55,51621.0,2288.0,0.8913043478260869,0.5147766323024054,362.0,0.4473684210526316,1022,252,4742.0,242227.0,143667,org.apache.bcel.classfile.Utility,870,13419,890,407714,0.8649350649350649,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.52,0.0,1367,1.0,8001,7993,0.6230158730158729,,0.7198879551820728,25,64.0,153.0,1.0,0.15587266739846325,0.0,0.07878787878787878,1023,64,0.0,0.0,939671,net.kencochrane.a4j.file.FileUtil,26,44047,124,208023,0.8938053097345132,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.6682242990654206,683.0,1027,1.0,2796,2788,1.0,,0.8755760368663594,10,4650.0,139.0,1.0,0.75,0.0,0.4444444444444444,1024,71,0.0,90176.0,310324,weka.core.stemmers.LovinsStemmer,185,15290,422,255035,0.9192307692307692,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.5574963609898108,30.0,1135,1.0,997,989,0.7878787878787878,,0.2898550724637681,15,131.0,320.0,1.0,0.041303232426885585,0.0,1.0,1024,88,40.0,1667.0,43636,wheel.asm.Frame,96,5372,686,243450,0.3088042049934297,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.0967741935483871,0.0,43,1.0,9065,9057,0.8888888888888888,,0.3064516129032258,2,3.0,7.0,1.0,0.13333333333333333,0.0,1.0,1025,3,0.0,0.0,992775,net.kencochrane.a4j.DAO.Product,2,50125,30,185713,0.5333333333333333,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7229166666666667,2076.0,2129,1.0,3949,3941,0.26004728132387706,,0.7238723872387238,205,536.0,652.0,0.9246231155778896,0.24875621890547264,276.0,0.16101694915254236,1026,218,0.0,5004.0,110950,wheel.components.Component,144,21894,310,375504,0.6291739894551845,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2668269230769231,0.0,1098,1.0,5606,5598,0.4677419354838709,,0.3446808510638298,74,96.0,265.0,0.9444444444444444,0.2340216322517208,0.0,0.26881720430107525,1026,83,27.0,26.0,357303,weka.classifiers.rules.JRip,26,30775,362,292091,0.5125881168177241,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.472,0.0,1281,1.0,4166,4158,0.5753968253968254,,0.6554621848739496,25,64.0,150.0,0.96,0.13721185510428102,0.0,0.15151515151515152,1027,64,0.0,0.0,467574,net.kencochrane.a4j.file.FileUtil,47,22951,124,233334,0.8174778761061947,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.6547619047619048,5915.0,423,1.0,2273,2265,0.2631578947368421,,0.6956521739130435,25,2411.0,84.0,0.6521739130434783,0.2653061224489796,0.0,0.18421052631578946,1029,23,0.0,9054.0,179101,org.apache.commons.math3.ode.AbstractIntegrator,159,12465,64,230556,0.875,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.868995633187773,1708.0,1276,1.0,2651,2643,0.602996254681648,,0.7312859884836852,55,57889.0,2170.0,0.8913043478260869,0.518213058419244,319.0,0.43859649122807015,1029,257,4481.0,180113.0,151797,org.apache.bcel.classfile.Utility,788,14481,890,521998,0.8571428571428571,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8666666666666667,92.0,274,1.0,2634,2626,0.17142857142857146,,0.9438202247191012,18,23.0,25.0,0.5833333333333334,0.29343629343629346,0.0,0.36,1030,9,0.0,28.0,101810,org.apache.commons.math3.ode.MultistepIntegrator,21,14350,14,196598,0.8561151079136691,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.08258928571428571,0.0,408,1.0,6687,6679,0.17647058823529413,,0.09193548387096774,20,136.0,36.0,0.5,0.11554621848739495,0.0,0.047619047619047616,1031,14,16.0,279.0,486007,weka.core.Optimization,15,36646,434,207652,0.2688984881209503,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8181818181818182,4877.0,1381,1.0,915,907,0.6883116883116883,,0.8701298701298701,13,116370.0,78.0,1.0,0.06828885400313972,0.0,1.0,1032,25,0.0,323581.0,77088,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator,846,4970,238,317085,0.9108635097493036,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8870967741935484,0.0,304,1.0,1218,1210,0.35294117647058826,,0.9537037037037036,9,43369.0,35.0,1.0,0.562962962962963,0.0,0.4166666666666667,1032,12,0.0,135033.0,135008,org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator,314,6483,54,240025,0.9863013698630136,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2285714285714285,0.0,59,1.0,61,53,0.8333333333333334,,0.4509803921568628,6,6.0,12.0,1.0,0.01818181818181818,0.0,0.3636363636363637,1033,6,0.0,0.0,5165,org.fixsuite.message.Library,539,293,32,259736,0.054545454545454536,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8140495867768595,10615.0,539,1.0,622,614,0.5844155844155844,,0.8701298701298701,13,270888.0,209.0,1.0,0.0423861852433281,0.0,1.0,1034,23,281.0,732447.0,52420,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator,2986,3321,238,456088,0.9178272980501392,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.6,0.0,281,1.0,284,276,0.6666666666666666,,0.611764705882353,15,8227.0,29.0,1.0,0.1501597444089457,0.0,0.3333333333333333,1035,8,0.0,8244.0,11361,org.apache.commons.imaging.common.mylzw.MyLzwDecompressor,89,1453,34,197945,0.6007067137809188,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.25961538461538464,0.0,1080,1.0,5507,5499,0.4838709677419355,,0.3333333333333333,74,96.0,268.0,0.9583333333333334,0.2350049164208456,0.0,0.24731182795698925,1035,83,26.0,26.0,365584,weka.classifiers.rules.JRip,25,29974,362,247035,0.5075528700906344,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.5084745762711864,31.0,573,1.0,6963,6955,0.6666666666666666,,0.5759493670886076,25,34.0,139.0,0.9090909090909092,0.5215419501133787,0.0,0.6071428571428571,1037,34,0.0,62.0,348605,org.firebirdsql.jdbc.FBCachedFetcher,10,38101,108,207319,0.9481268011527376,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2285714285714285,0.0,59,1.0,63,55,0.8333333333333334,,0.4509803921568628,6,6.0,12.0,1.0,0.01818181818181818,0.0,0.3636363636363637,1038,6,0.0,0.0,4429,org.fixsuite.message.Library,544,302,32,247135,0.054545454545454536,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.9019607843137256,3792.0,636,1.0,34,26,0.6666666666666666,,0.9636363636363636,19,2499.0,12.0,0.75,0.2968421052631579,13016.0,0.3333333333333333,1038,5,0.0,11010.0,1084,org.apache.commons.imaging.common.mylzw.MyLzwCompressor,139,139,44,284805,0.9664429530201344,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.0967741935483871,0.0,44,1.0,7470,7462,1.0,,0.3064516129032258,2,4.0,9.0,1.0,0.4,0.0,1.0,1039,4,0.0,0.0,914448,net.kencochrane.a4j.DAO.Product,2,40721,30,186239,0.5333333333333333,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8065693430656934,4662.0,1458,1.0,4177,4169,0.8313253012048193,,0.8983050847457628,17,16390.0,68.0,1.0,0.15871121718377088,0.0,0.375,1040,59,12.0,38625.0,271181,org.apache.commons.imaging.common.itu_t4.T4AndT6Compression,294,22829,274,279698,0.8141935483870968,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7416666666666667,1670.0,2046,1.0,4219,4211,0.24349881796690304,,0.658965896589659,205,653.0,678.0,0.914572864321608,0.2504145936981758,1266.0,0.12005649717514125,1040,225,0.0,3938.0,138402,wheel.components.Component,140,23130,310,364901,0.6186291739894552,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.65,0.0,298,1.0,360,352,0.8333333333333334,,0.6470588235294118,15,9257.0,28.0,1.0,0.1853035143769968,0.0,0.3333333333333333,1041,8,0.0,10304.0,14268,org.apache.commons.imaging.common.mylzw.MyLzwDecompressor,73,1894,34,199206,0.6395759717314488,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8673469387755102,458.0,1733,1.0,4894,4886,0.5355450236966824,,0.90633608815427,61,16142.0,332.0,0.95,0.4520725388601036,18221.0,0.4379084967320261,1043,124,0.0,60687.0,211939,wheel.json.JSONObject,192,27157,270,250158,0.9014267185473412,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8744541484716157,1410.0,1087,1.0,2613,2605,0.6104868913857678,,0.7504798464491362,55,77173.0,2245.0,0.8913043478260869,0.5127147766323024,366.0,0.4298245614035088,1043,265,4586.0,219039.0,150337,org.apache.bcel.classfile.Utility,798,14250,890,398786,0.8558441558441559,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8673469387755102,330.0,1732,1.0,6480,6472,0.5308056872037915,,0.9008264462809916,61,14079.0,346.0,0.95,0.4585492227979275,15520.0,0.4117647058823529,1044,119,0.0,263802.0,276978,wheel.json.JSONObject,324,35570,270,257949,0.9040207522697796,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.08258928571428571,0.0,411,1.0,8235,8227,0.2058823529411765,,0.09193548387096774,20,72.0,38.0,0.5,0.13760504201680673,0.0,0.09523809523809523,1045,15,0.0,137.0,678296,weka.core.Optimization,10,45467,434,198332,0.2678185745140389,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.456,0.0,1255,1.0,7504,7496,0.5515873015873016,,0.6330532212885154,25,60.0,141.0,0.92,0.1602634467618002,0.0,0.1484848484848485,1046,60,0.0,0.0,853895,net.kencochrane.a4j.file.FileUtil,26,41004,124,210450,0.8086283185840708,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8571428571428571,316.0,1732,1.0,4517,4509,0.5118483412322274,,0.9008264462809916,61,39712.0,359.0,0.95,0.3898963730569948,17449.0,0.4313725490196079,1046,125,0.0,112952.0,188099,wheel.json.JSONObject,401,24913,270,285818,0.906614785992218,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8870967741935484,0.0,307,1.0,1441,1433,0.5294117647058824,,0.9537037037037036,9,78400.0,49.0,1.0,0.5777777777777777,0.0,0.3333333333333333,1047,16,0.0,259180.0,161995,org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator,668,7897,54,296939,0.9863013698630136,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8264462809917356,6555.0,1380,1.0,767,759,0.6233766233766234,,0.8733766233766234,13,246396.0,98.0,1.0,0.1130298273155416,0.0,1.0,1048,30,0.0,603805.0,70652,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator,1886,4239,238,399531,0.9122562674094707,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.3471074380165289,10.0,758,1.0,7217,7209,0.4375,,0.4513513513513514,46,77.0,145.0,0.9555555555555556,0.16681299385425813,0.0,0.4166666666666667,1000,66,7.0,140.0,466499,weka.filters.unsupervised.attribute.Discretize,22,39862,212,257419,0.4291725105189341,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8823529411764706,16752.0,634,1.0,30,22,1.0,,0.9454545454545454,19,14920.0,17.0,0.75,0.2273684210526316,54656.0,0.6666666666666666,1000,6,0.0,63917.0,1253,org.apache.commons.imaging.common.mylzw.MyLzwCompressor,1301,150,44,391681,0.9642058165548101,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8138686131386861,5499.0,1536,1.0,3200,3192,0.7831325301204819,,0.910411622276029,17,61797.0,65.0,1.0,0.11694510739856802,0.0,0.3333333333333333,1002,54,10.0,167830.0,214826,org.apache.commons.imaging.common.itu_t4.T4AndT6Compression,691,17485,274,347487,0.8980645161290323,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2285714285714285,0.0,58,1.0,60,52,0.6666666666666666,,0.4509803921568628,6,5.0,10.0,1.0,0.01818181818181818,0.0,0.3636363636363637,1003,5,0.0,0.0,3808,org.fixsuite.message.Library,617,253,32,242150,0.054545454545454536,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8775510204081632,341.0,1750,1.0,5129,5121,0.5402843601895735,,0.9201101928374656,61,16631.0,347.0,0.95,0.4235751295336788,21851.0,0.4379084967320261,1003,119,0.0,158773.0,226393,wheel.json.JSONObject,247,28102,270,259898,0.9130998702983141,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8690476190476191,13797.0,485,1.0,1335,1327,0.19548872180451127,,0.9057971014492754,25,6883.0,90.0,0.5652173913043478,0.2653061224489796,0.0,0.13157894736842105,1004,24,0.0,26501.0,108505,org.apache.commons.math3.ode.AbstractIntegrator,470,7396,64,253309,0.9239130434782608,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.456,0.0,1273,1.0,6863,6855,0.5753968253968254,,0.6610644257703081,25,57.0,134.0,1.0,0.11525795828759605,0.0,0.07272727272727272,1006,57,0.0,0.0,777765,net.kencochrane.a4j.file.FileUtil,19,37564,124,206363,0.8407079646017699,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2285714285714285,0.0,59,1.0,58,50,0.8333333333333334,,0.4509803921568628,6,6.0,12.0,1.0,0.01818181818181818,0.0,0.3636363636363637,1007,6,0.0,0.0,4599,org.fixsuite.message.Library,503,293,32,239708,0.054545454545454536,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.5084745762711864,17.0,573,1.0,5201,5193,0.6666666666666666,,0.569620253164557,25,35.0,142.0,0.9090909090909092,0.5192743764172335,0.0,0.6071428571428571,1008,35,0.0,34.0,271003,org.firebirdsql.jdbc.FBCachedFetcher,13,28366,108,214813,0.9452449567723344,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7664233576642335,6860.0,1424,1.0,3248,3240,0.7469879518072289,,0.8740920096852299,17,19071.0,53.0,1.0,0.16646778042959426,0.0,0.375,1009,47,0.0,46794.0,220165,org.apache.commons.imaging.common.itu_t4.T4AndT6Compression,285,18125,274,275444,0.8012903225806451,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2727272727272727,3.0,592,1.0,5436,5428,0.45,,0.4108108108108108,46,64.0,142.0,1.0,0.1141352063213345,0.0,0.375,1010,64,0.0,0.0,385733,weka.filters.unsupervised.attribute.Discretize,20,30117,212,245845,0.270687237026648,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7520833333333333,2509.0,2194,1.0,4040,4032,0.2647754137115839,,0.7216721672167217,205,875.0,787.0,0.949748743718593,0.2388059701492537,2073.0,0.1638418079096045,1011,239,0.0,5932.0,121740,wheel.components.Component,132,21946,310,363490,0.6502636203866432,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.0967741935483871,0.0,44,1.0,12443,12435,1.0,,0.3064516129032258,2,4.0,9.0,1.0,0.4,0.0,1.0,1011,4,0.0,0.0,1432222,net.kencochrane.a4j.DAO.Product,1,68888,30,185216,0.5333333333333333,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.6571428571428571,0.0,162,1.0,49,41,1.0,,0.8039215686274509,6,14.0,16.0,1.0,0.24545454545454545,0.0,0.4545454545454545,1012,8,0.0,12.0,3995,org.fixsuite.message.Library,661,233,32,269590,0.5272727272727272,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.6547619047619048,17728.0,421,1.0,1824,1816,0.21804511278195488,,0.6956521739130435,25,13250.0,78.0,0.6086956521739131,0.2602040816326531,0.0,0.15789473684210525,1013,24,0.0,49444.0,143717,org.apache.commons.math3.ode.AbstractIntegrator,520,9959,64,287588,0.8967391304347826,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2285714285714285,0.0,59,1.0,47,39,0.8333333333333334,,0.4509803921568628,6,6.0,12.0,1.0,0.01818181818181818,0.0,0.3636363636363637,1014,6,0.0,0.0,3408,org.fixsuite.message.Library,560,224,32,252452,0.054545454545454536,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8842794759825328,2148.0,1037,1.0,2825,2817,0.5917602996254682,,0.7332053742802304,55,46276.0,2389.0,0.8695652173913043,0.5546391752577321,380.0,0.41228070175438597,1015,273,4971.0,172566.0,166067,org.apache.bcel.classfile.Utility,672,15536,890,464789,0.8675324675324675,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.08258928571428571,0.0,418,1.0,7520,7512,0.1862745098039216,,0.09516129032258064,20,116.0,40.0,0.5,0.12289915966386555,0.0,0.09523809523809523,1016,16,0.0,219.0,604541,weka.core.Optimization,15,41476,434,203872,0.2742980561555076,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.9215686274509804,6040.0,641,1.0,37,29,1.0,,0.9727272727272728,19,3234.0,14.0,0.75,0.32421052631578945,16848.0,0.6666666666666666,1017,6,0.0,20073.0,1494,org.apache.commons.imaging.common.mylzw.MyLzwCompressor,209,157,44,286081,0.9664429530201344,dynamosa-1.0.6,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
