BranchCoverage,CoveredMethodCall,Covered_Goals,ExceptionCoverage,Fitness_Evaluations,Generations,InputCoverage,Length,LineCoverage,Lines,LoopCounter,MethodCall,MethodCoverage,MutationScore,ObjectsInstantiations,OutputCoverage,Random_Seed,Size,StatementCounter,StatementCovered,Statements_Executed,TARGET_CLASS,TestExecutionTime,Tests_Executed,Total_Branches,Total_Time,WeakMutationScore,configuration_id,criterion
0.2860576923076923,0.0,1208,1.0,13960,274,0.8709677419354839,386.5,0.3843971631205674,74,122.0,371.0,0.9722222222222222,0.2192723697148476,0.0,0.3118279569892473,1016,109,18.0,26.0,105097,weka.classifiers.rules.JRip,51,13911,362,266516,0.5448136958710977,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2740384615384616,0.0,1188,1.0,23192,460,0.8548387096774194,386.5,0.3716312056737589,74,117.0,326.0,0.9444444444444444,0.22025565388397247,0.0,0.3225806451612903,1029,104,0.0,26.0,148655,weka.classifiers.rules.JRip,40,23143,362,250155,0.5488418932527693,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.27163461538461536,0.0,1199,1.0,20610,411,0.8548387096774194,386.5,0.36312056737588655,74,120.0,330.0,0.9583333333333334,0.2350049164208456,0.0,0.3225806451612903,1030,107,20.0,26.0,136145,weka.classifiers.rules.JRip,46,20561,362,260237,0.5639476334340383,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.8020833333333334,2369.0,2850,1.0,13302,256,0.8321513002364066,3696.0,0.88998899889989,205,608.0,1098.0,1.0,0.30514096185737977,81.0,0.2994350282485876,1002,413,0.0,5295.0,59168,wheel.components.Component,215,13253,310,409551,0.7768014059753954,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7645833333333333,10981.0,2815,1.0,9280,178,0.7541371158392435,1440.0,0.8756875687568757,205,2612.0,4295.0,1.0,0.2570480928689884,8487.0,0.2937853107344633,1036,510,1221.0,28923.0,42745,wheel.components.Component,397,9231,310,540713,0.7363796133567663,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.73125,2187.0,2615,1.0,9858,188,0.7919621749408984,1366.0,0.845984598459846,205,465.0,971.0,1.0,0.2769485903814262,0.0,0.2612994350282486,1004,379,0.0,4734.0,43159,wheel.components.Component,179,9809,310,413444,0.6994727592267135,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7791666666666667,3199.0,2811,1.0,11278,215,0.851063829787234,1363.0,0.8734873487348734,205,770.0,1129.0,1.0,0.3167495854063018,648.0,0.3107344632768362,1007,426,0.0,7397.0,54179,wheel.components.Component,228,11229,310,415651,0.7574692442882249,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7770833333333333,2616.0,2741,1.0,11278,215,0.7872340425531915,1280.0,0.8668866886688669,205,582.0,1031.0,1.0,0.3150912106135987,189.0,0.2867231638418079,1024,392,0.0,5890.0,54707,wheel.components.Component,199,11229,310,434890,0.7662565905096661,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7666666666666667,2421.0,2710,1.0,7865,151,0.7612293144208038,1279.0,0.8646864686468647,205,587.0,991.0,0.9949748743718592,0.30845771144278605,216.0,0.2768361581920904,1042,381,0.0,5564.0,36037,wheel.components.Component,173,7816,310,409967,0.7644991212653779,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7895833333333333,2836.0,2778,1.0,10936,208,0.7919621749408984,1255.0,0.8679867986798679,205,645.0,1100.0,1.0,0.3150912106135987,405.0,0.2951977401129944,1044,407,0.0,6317.0,51863,wheel.components.Component,172,10887,310,425960,0.7715289982425307,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7645833333333333,2880.0,2735,1.0,8195,156,0.7777777777777778,1244.0,0.878987898789879,205,636.0,1039.0,1.0,0.2935323383084577,402.0,0.288135593220339,1038,376,0.0,6671.0,40931,wheel.components.Component,198,8146,310,415314,0.7486818980667839,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7708333333333334,2969.0,2803,1.0,12184,233,0.8061465721040191,1239.0,0.8701870187018702,205,821.0,1188.0,1.0,0.30845771144278605,770.0,0.2824858757062147,1011,443,0.0,6730.0,55019,wheel.components.Component,192,12135,310,402663,0.7592267135325131,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7666666666666667,2199.0,2849,1.0,12996,249,0.8108747044917257,1233.0,0.8712871287128713,205,684.0,1229.0,1.0,0.29519071310116085,390.0,0.2923728813559322,1043,470,0.0,4958.0,49157,wheel.components.Component,211,12947,310,424667,0.7574692442882249,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7666666666666667,2712.0,2770,1.0,11571,224,0.8439716312056738,1230.0,0.8679867986798679,205,657.0,1056.0,1.0,0.29850746268656714,162.0,0.2966101694915254,1022,407,0.0,6070.0,52251,wheel.components.Component,184,11522,310,405466,0.7592267135325131,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.775,3059.0,2805,1.0,9922,191,0.7375886524822695,1221.0,0.8690869086908691,205,818.0,1239.0,1.0,0.30845771144278605,645.0,0.2895480225988701,1025,440,0.0,6959.0,50599,wheel.components.Component,206,9873,310,420252,0.7609841827768014,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7625,2329.0,2706,1.0,10510,200,0.8179669030732858,1209.0,0.8591859185918592,205,533.0,1003.0,1.0,0.27860696517412936,240.0,0.269774011299435,1028,388,0.0,5279.0,44414,wheel.components.Component,189,10461,310,410216,0.7381370826010545,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7541666666666667,2494.0,2810,1.0,10504,202,0.7872340425531915,1209.0,0.8635863586358636,205,747.0,1183.0,1.0,0.29684908789386405,467.0,0.288135593220339,1035,457,0.0,5652.0,46621,wheel.components.Component,191,10455,310,420487,0.7363796133567663,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.80625,3169.0,2813,1.0,13291,254,0.8345153664302599,1206.0,0.8877887788778878,205,672.0,1043.0,1.0,0.29519071310116085,432.0,0.3036723163841808,1040,389,0.0,7255.0,56473,wheel.components.Component,178,13242,310,408472,0.7785588752196837,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7791666666666667,2297.0,2913,1.0,12721,247,0.8439716312056738,1185.0,0.88998899889989,205,749.0,1274.0,1.0,0.29187396351575456,573.0,0.3177966101694915,1049,475,0.0,5128.0,53582,wheel.components.Component,248,12672,310,423279,0.7662565905096661,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.775,2238.0,2853,1.0,12099,233,0.7966903073286052,1175.0,0.8800880088008801,205,669.0,1192.0,1.0,0.31343283582089554,333.0,0.3008474576271186,1001,465,0.0,5013.0,47878,wheel.components.Component,181,12050,310,426055,0.7627416520210897,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7625,2132.0,2813,1.0,11069,212,0.8250591016548463,1175.0,0.8657865786578658,205,628.0,1215.0,1.0,0.29187396351575456,189.0,0.268361581920904,1027,474,0.0,4755.0,44220,wheel.components.Component,178,11020,310,432131,0.7486818980667839,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.7708333333333334,2460.0,2791,1.0,10954,212,0.8203309692671394,1175.0,0.8657865786578658,205,577.0,1125.0,1.0,0.30514096185737977,249.0,0.2810734463276836,1009,428,0.0,5505.0,51371,wheel.components.Component,179,10905,310,410832,0.7697715289982425,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
