TARGET_CLASS,criterion,configuration_id,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Length,BranchCoverage,ObjectsInstantiations,StatementCovered,StatementCounter,CoveredMethodCall,LoopCounter,TestExecutionTime,Random_Seed,LineCoverage,WeakMutationScore,ExceptionCoverage,InputCoverage,OutputCoverage,MethodCoverage,MutationScore
org.apache.bcel.util.Class2HTML,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,52,6,533,249,185017,12588,12539,269186,22,77,0.8301886792452831,2390.0,266950.0,0.0,2787.0,26260.0,541,1030,0.9761904761904762,0.9680232558139537,1.0,1.0,0.4444444444444444,1.0,0.3700980392156863
org.javathena.login.Login,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,230,44,1175,417,227417,21175,21126,318652,141,433,0.5058823529411764,26.0,36095.0,0.0,15519.0,15359.0,370,1030,0.6812933025404158,0.5832167832167832,1.0,0.7365591397849462,0.3205128205128205,1.0,0.2309711286089239
weka.filters.unsupervised.attribute.Discretize,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,212,46,1315,445,317080,22096,22047,438396,105,394,0.6322314049586777,0.0,228.0,0.0,136.0,155.0,35,1031,0.7378378378378379,0.7938288920056101,1.0,0.8,0.5555555555555556,1.0,0.2870939420544337
com.google.re2j.Unicode,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,88,12,836,306,336847,15860,15811,256413,45,45,0.8651685393258427,0.0,2965.0,0.0,46.0,306.0,24,1031,0.8860759493670886,0.8985736925515055,1.0,1.0,1.0,1.0,0.5116459627329193
org.apache.commons.jxpath.ri.model.beans.PropertyIterator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,98,10,757,678,782664,30611,30562,268794,32,244,0.9215686274509804,216.0,90996.0,0.0,10041.0,10271.0,462,1031,0.9675324675324676,0.9344660194174758,1.0,1.0,0.6206896551724138,1.0,0.4587973273942094
com.pmdesigns.jvc.tools.JVCParser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,212,33,818,191,106714,9737,9688,234836,34,132,0.5203619909502263,694.0,2408.0,0.0,121.0,1324.0,28,1031,0.5892351274787535,0.5460636515912898,1.0,1.0,0.5555555555555556,1.0,0.14091350826044705
org.apache.commons.math3.ode.AbstractIntegrator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,64,25,575,160,181702,8278,8229,269506,54,277,0.9523809523809524,2139.0,42970.0,0.0,18862.0,11116.0,347,1031,0.9710144927536232,0.9673913043478259,1.0,0.5413533834586466,0.2894736842105263,0.6956521739130435,0.3877551020408163
us.codecraft.webmagic.model.PageModelExtractor,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,142,18,225,1309,459370,60769,60720,191230,19,47,0.2384105960264901,0.0,1321.0,0.0,171.0,68.0,7,1031,0.32038834951456313,0.2777777777777778,1.0,0.5192307692307693,0.4166666666666667,1.0,0.10185185185185183
org.apache.commons.imaging.formats.tiff.TiffField,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,136,31,740,1026,1139187,49889,49840,214787,106,540,0.8709677419354839,0.0,3141.0,0.0,144.0,421.0,23,1031,0.8807692307692307,0.945945945945946,1.0,1.0,0.7972972972972973,1.0,0.7476635514018691
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,108,25,619,439,339303,20431,20382,246731,55,262,0.5084745762711864,51.0,148.0,0.0,163.0,0.0,8,1031,0.6329113924050633,0.9654178674351584,1.0,1.0,0.9642857142857144,1.0,0.6077097505668935
wheel.util.DynamicSelectModel,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,24,19,258,1691,614389,68153,68104,228294,43,180,0.85,2.0,0.0,0.0,8.0,4.0,7,1031,0.8133333333333334,0.6521739130434783,1.0,0.8974358974358975,0.5428571428571428,1.0,0.32
wheel.components.Component,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,310,205,2274,119,29189,6146,6097,429475,350,903,0.6666666666666666,1298.0,3321.0,0.0,2096.0,237.0,154,1032,0.7282728272827282,0.5905096660808435,1.0,0.5484633569739953,0.19209039548022602,0.9648241206030149,0.2504145936981758
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,60,14,254,304,103584,7702,7653,189576,11,47,0.5846153846153846,34.0,583.0,0.0,138.0,63.0,2,1032,0.7264957264957265,0.6869565217391305,1.0,0.3947368421052632,0.16666666666666666,0.7142857142857143,0.1111111111111111
us.codecraft.webmagic.Site,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,68,36,989,949,1164531,47898,47849,254262,228,705,0.8910891089108911,84.0,0.0,0.0,98.0,0.0,58,1032,0.9450549450549449,0.9811912225705328,1.0,1.0,0.8969359331476323,1.0,0.5443786982248521
okhttp3.internal.http.HttpHeaders,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,72,17,565,885,747208,34899,34850,218513,62,174,0.8441558441558441,0.0,68.0,0.0,10.0,53.0,17,1032,0.8765432098765432,0.8289473684210527,1.0,0.4276729559748428,0.4651162790697674,1.0,0.5888157894736842
wheel.asm.ClassWriter,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,164,35,1576,279,242999,13549,13500,248410,118,314,0.9827586206896552,588.0,2482.0,0.0,738.0,819.0,78,1032,0.9942028985507246,0.9921630094043888,1.0,0.9833333333333332,0.4909090909090909,1.0,0.18013321749203592
com.google.gson.stream.JsonReader,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,660,39,1922,593,201876,30328,30279,321712,140,549,0.6911544227886057,640.0,5417.0,0.0,359.0,431.0,104,1032,0.7050898203592815,0.6309859154929578,1.0,1.0,0.53125,1.0,0.15505226480836234
org.jsecurity.web.DefaultWebSecurityManager,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,52,24,423,94,56703,4927,4878,440533,59,976,0.7313432835820896,26.0,217.0,159.0,216.0,0.0,376,1032,0.8350515463917526,0.8271604938271605,1.0,0.7227722772277227,0.3793103448275862,1.0,0.3515151515151515
umd.cs.shop.JSTerm,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,182,22,973,332,148714,17142,17093,344432,84,331,0.71875,1501.0,5101.0,0.0,7090.0,983.0,245,1032,0.7327044025157232,0.6869747899159664,0.9545454545454546,0.8636363636363636,0.6747967479674797,1.0,0.5161290322580645
umd.cs.shop.JSState,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,38,8,278,1424,1181262,70631,70582,198030,38,198,0.5853658536585366,8.0,16.0,0.0,10.0,31.0,5,1032,0.5875,0.6114285714285714,1.0,0.9318181818181818,0.475,1.0,0.28
com.google.re2j.RE2,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,122,47,1459,796,626254,40865,40816,258319,106,244,0.9342105263157896,0.0,2411.0,0.0,358.0,214.0,39,1032,0.9653679653679652,0.8899082568807339,1.0,0.9664429530201344,0.6226415094339622,1.0,0.3245062836624776
com.google.re2j.Parser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,646,59,1645,391,178460,20138,20089,301836,53,67,0.6116941529235382,0.0,32332.0,0.0,5301.0,1311.0,100,1032,0.6755725190839694,0.5668662674650699,1.0,1.0,0.6,0.1875,0.17552334943639292
org.apache.commons.math3.ode.AbstractIntegrator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,64,25,465,78,80477,4109,4060,231624,43,186,0.6309523809523809,354.0,8388.0,0.0,2265.0,2018.0,58,1032,0.6811594202898551,0.9184782608695652,1.0,0.5112781954887218,0.2631578947368421,0.6956521739130435,0.32653061224489793
org.apache.commons.math3.ode.MultistepIntegrator,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,14,18,301,454,293215,20358,20309,213550,22,101,0.8666666666666667,96.0,168.0,0.0,496.0,64.0,29,1032,0.9550561797752808,0.8633093525179856,1.0,0.5428571428571428,0.76,0.6666666666666666,0.4517374517374517
com.werken.saxpath.XPathLexer,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,458,44,1739,811,826606,40784,40735,239841,146,532,0.871900826446281,10.0,3779.0,0.0,5902.0,777.0,86,1033,0.94,0.8148710166919575,1.0,0.95,0.38028169014084506,1.0,0.6342943854324734
okio.ByteString,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,142,56,1766,162,77597,7960,7911,235050,164,483,0.9770114942528736,49.0,2055.0,0.0,258.0,487.0,40,1033,0.8894736842105263,0.9648397104446742,0.975,0.7198067632850241,0.5229885057471264,1.0,0.6018662519440124
org.apache.commons.imaging.formats.tiff.TiffField,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,136,31,736,838,895632,41000,40951,216150,103,538,0.8645161290322579,0.0,2387.0,0.0,103.0,295.0,21,1033,0.8730769230769231,0.945945945945946,1.0,1.0,0.7972972972972973,1.0,0.7476635514018691
umd.cs.shop.JSJshop,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,104,19,263,37,13042,1984,1935,209156,32,70,0.2456140350877193,0.0,0.0,0.0,0.0,0.0,8,1033,0.3422222222222222,0.3761904761904762,1.0,0.2307692307692308,0.17857142857142858,0.9473684210526316,0.0635593220338983
okhttp3.HttpUrl,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,542,96,2443,545,218891,27767,27718,359926,225,507,0.8670212765957447,3532.0,52413.0,0.0,2109.0,7581.0,260,1033,0.9123376623376624,0.7580213903743316,1.0,0.9028571428571428,0.4263157894736842,0.9873417721518988,0.3125488663017983
wheel.components.Component,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,310,205,2867,310,88884,15643,15594,521860,559,6587,0.775,11999.0,21968.0,1031.0,9588.0,1515.0,262,1033,0.8811881188118812,0.7557117750439367,1.0,0.7825059101654847,0.2937853107344633,1.0,0.25538971807628524
okhttp3.internal.http.HttpHeaders,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,72,17,560,1352,699519,60901,60852,203370,65,192,0.8441558441558441,0.0,56.0,0.0,4.0,50.0,20,1033,0.8641975308641975,0.8157894736842105,1.0,0.4339622641509434,0.4651162790697674,1.0,0.5921052631578947
weka.core.FindWithCapabilities,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,228,26,1108,287,242489,14730,14681,274081,99,417,0.8299595141700404,31.0,442.0,20.0,1410.0,227.0,59,1033,0.8527131782945736,0.8031496062992126,1.0,0.8938053097345132,0.5737704918032787,1.0,0.2392156862745098
wheel.asm.FieldWriter,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,56,6,418,318,264201,16056,16007,199570,21,82,1.0,110.0,0.0,0.0,2.0,0.0,4,1033,1.0,0.97,1.0,0.7857142857142857,0.4,1.0,0.3732718894009217
org.fixsuite.message.Library,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,32,6,61,4,3247,276,227,224021,7,14,0.22857142857142854,0.0,0.0,0.0,0.0,0.0,283,1033,0.4509803921568628,0.054545454545454536,1.0,1.0,0.3636363636363637,1.0,0.01818181818181818
com.google.re2j.Parser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,646,59,1507,486,226523,24863,24814,261810,50,60,0.5547226386806596,0.0,33201.0,0.0,5649.0,1170.0,68,1033,0.6119592875318066,0.5289421157684631,0.8333333333333334,1.0,0.6,0.1875,0.1814278046162104
com.google.re2j.RE2,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,122,47,1451,672,576849,34160,34111,250001,111,250,0.9210526315789472,0.0,2096.0,0.0,263.0,207.0,46,1034,0.9567099567099568,0.8846657929226737,0.9428571428571428,0.9664429530201344,0.6226415094339622,1.0,0.33078994614003593
com.google.gson.internal.LinkedTreeMap,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,188,50,944,89,84624,3602,3553,218411,72,338,0.8271028037383178,1030.0,10857.0,0.0,253.0,10085.0,107,1034,0.9328358208955224,0.8784722222222222,1.0,1.0,0.6774193548387096,0.9230769230769232,0.32397003745318353
weka.core.stemmers.LovinsStemmer,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,422,10,1042,310,310857,15845,15796,237308,76,151,0.6845794392523364,0.0,113526.0,0.0,935.0,5926.0,171,1034,0.880184331797235,0.9192307692307692,1.0,1.0,0.4444444444444444,1.0,0.7461538461538462
okhttp3.CacheControl,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,82,25,688,1209,1289633,59888,59839,201061,55,191,0.95,0.0,353.0,0.0,0.0,86.0,8,1034,0.9527027027027029,0.9433333333333334,1.0,0.6,0.8392857142857143,1.0,0.7211538461538461
org.mozilla.javascript.Parser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,722,67,1340,324,162075,16691,16642,315457,101,472,0.42219215155615697,4.0,-20788.0,0.0,3583.0,1383.0,158,1034,0.4116680361544782,0.4022556390977444,0.8709677419354839,0.8089887640449438,0.425,1.0,0.0975609756097561
okhttp3.HttpUrl,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,542,96,2385,430,212973,21511,21462,347511,207,460,0.8475177304964538,2510.0,40108.0,0.0,1913.0,5767.0,226,1034,0.9009740259740259,0.7339572192513371,1.0,0.8857142857142857,0.3842105263157895,1.0,0.300625488663018
okhttp3.internal.tls.DistinguishedNameParser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,210,9,407,253,185652,12647,12598,194495,5,14,0.2464454976303317,0.0,1173.0,0.0,39.0,147.0,6,1034,0.3782051282051282,0.3179972936400541,1.0,1.0,0.6666666666666666,1.0,0.08108108108108109
wheel.json.JSONObject,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,270,61,1877,621,394015,31185,31136,248425,193,558,0.8673469387755102,15547.0,34574.0,0.0,233.0,8254.0,101,1034,0.9146005509641874,0.9092088197146564,1.0,0.8720379146919431,0.5947712418300654,0.95,0.4572538860103627
org.apache.bcel.generic.ConstantPoolGen,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,182,41,1894,277,229752,13778,13729,268725,143,498,0.8324873096446701,3083.0,1267.0,0.0,604.0,166.0,50,1034,0.9791666666666666,0.945077720207254,1.0,0.7801204819277109,0.4380952380952381,1.0,0.6429961089494164
com.alibaba.fastjson.util.JavaBeanInfo,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,452,11,872,570,329464,21048,20999,220845,40,178,0.4162995594713657,1981.0,13142.0,0.0,84.0,1590.0,34,1034,0.4932562620423892,0.7009803921568627,1.0,0.6160714285714286,0.4482758620689655,1.0,0.3293172690763052
com.alibaba.fastjson.parser.JSONLexerBase,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,2880,84,3558,65,24761,3414,3365,558248,279,3457,0.3111647139903515,6161.0,97274.0,1459.0,10188.0,20734.0,617,1035,0.3119117169750081,0.4629812438302073,1.0,0.6666666666666666,0.3019607843137255,0.9565217391304348,0.10507907542579076
weka.filters.unsupervised.attribute.Discretize,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,212,46,1382,520,464270,25042,24993,425065,107,419,0.6652892561983471,0.0,310.0,0.0,132.0,160.0,45,1035,0.7702702702702703,0.8499298737727911,1.0,0.8125,0.5555555555555556,1.0,0.29587357330992103
com.alibaba.fastjson.util.IOUtils,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,222,20,1403,373,270837,18853,18804,231275,102,208,0.7053571428571429,0.0,1272.0,0.0,33.0,222.0,26,1035,0.8356164383561644,0.7724687144482366,1.0,0.6521739130434783,0.6666666666666666,1.0,0.394515701017249
org.la4j.decomposition.SingularValueDecompositor,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,180,4,861,20,10900,1103,1054,325515,11,34,0.9450549450549449,0.0,407556.0,0.0,7356.0,129581.0,875,1035,0.9924528301886792,0.9878048780487804,1.0,0.625,0.4,1.0,0.17073170731707318
wheel.asm.FieldWriter,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,56,6,421,445,307437,22352,22303,197330,23,92,1.0,118.0,0.0,0.0,2.0,0.0,5,1035,1.0,0.98,1.0,0.7857142857142857,0.4,1.0,0.3732718894009217
okio.Okio,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,44,32,372,176,87870,8905,8856,232595,49,156,0.676923076923077,0.0,0.0,0.0,4.0,0.0,16,1035,0.5056179775280899,0.5542857142857143,1.0,0.76,0.38461538461538464,1.0,0.28
org.mozilla.javascript.Parser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,722,67,1285,368,164697,19047,18998,318283,90,414,0.4127198917456021,0.0,-15437.0,0.0,3103.0,1041.0,155,1035,0.38126540673788006,0.3721804511278196,0.8518518518518519,0.8202247191011236,0.3875,1.0,0.0966405890473999
com.google.re2j.RE2,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,122,47,1471,474,375923,23845,23796,279394,105,243,0.9407894736842104,0.0,1605.0,0.0,246.0,159.0,45,1035,0.9653679653679652,0.9030144167758848,1.0,0.9664429530201344,0.6132075471698113,1.0,0.3590664272890485
org.apache.bcel.generic.ConstantPoolGen,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,182,41,1921,365,267997,18218,18169,269062,152,510,0.8274111675126904,3032.0,1407.0,0.0,711.0,139.0,33,1036,0.9618055555555556,0.9492227979274612,1.0,0.8644578313253012,0.4571428571428571,1.0,0.6809338521400778
org.databene.jdbacl.DBUtil,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,170,54,1450,682,407693,33231,33182,279985,172,463,0.7208121827411168,6.0,32.0,0.0,12.0,35.0,100,1036,0.8209876543209876,0.7228571428571429,1.0,0.665929203539823,0.17254901960784313,1.0,0.1957142857142857
wheel.asm.FieldWriter,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,56,6,420,321,224172,16057,16008,200046,19,79,1.0,110.0,0.0,0.0,2.0,0.0,4,1036,1.0,0.98,1.0,0.7857142857142857,0.4,1.0,0.3732718894009217
umd.cs.shop.JSTerm,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,182,22,1080,707,564401,35384,35335,306222,92,407,0.7760416666666666,1301.0,422.0,0.0,389.0,33.0,21,1036,0.8081761006289309,0.8193277310924371,1.0,0.8636363636363636,0.6747967479674797,1.0,0.7032258064516129
weka.filters.unsupervised.attribute.Discretize,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,212,46,1156,576,434331,27873,27824,403440,109,433,0.5785123966942148,0.0,136.0,0.0,126.0,134.0,33,1036,0.7135135135135136,0.6185133239831697,1.0,0.8375,0.5416666666666666,1.0,0.2291483757682177
org.firebirdsql.jdbc.FBCachedFetcher,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,108,25,649,538,521097,23929,23880,231068,59,324,0.6101694915254238,52.0,73.0,0.0,152.0,0.0,15,1036,0.7341772151898734,0.9654178674351584,1.0,1.0,0.9642857142857144,1.0,0.6258503401360545
org.apache.commons.imaging.formats.bmp.BmpImageParser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,228,20,460,258,178367,13153,13104,218720,43,193,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,10,1036,0.2724867724867725,0.2517857142857143,1.0,0.3888888888888889,0.043209876543209874,1.0,0.0071428571428571435
umd.cs.shop.JSJshop,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,104,19,422,60,31537,3110,3061,201852,36,90,0.4912280701754386,0.0,6.0,0.0,0.0,45.0,6,1036,0.5155555555555555,0.6666666666666666,1.0,0.2403846153846154,0.21428571428571427,0.9473684210526316,0.16101694915254236
org.apache.commons.imaging.formats.tiff.TiffField,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,136,31,738,919,1045066,44715,44666,217765,107,543,0.8645161290322579,0.0,2621.0,0.0,123.0,337.0,19,1036,0.8730769230769231,0.945945945945946,1.0,1.0,0.7972972972972973,1.0,0.7663551401869159
org.freehep.math.minuit.SimplexBuilder,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,54,2,377,352,400416,17632,17583,203560,24,289,0.9272727272727272,18.0,20412.0,0.0,3.0,3127.0,56,1036,0.9583333333333334,0.9842519685039369,1.0,0.9574468085106383,0.8,1.0,0.6220472440944882
wheel.asm.Frame,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,686,15,1639,219,96700,11110,11061,263816,203,909,0.7758369723435226,4.0,4135.0,0.0,322.0,441.0,181,1036,0.5120772946859904,0.4638633377135348,1.0,0.9696969696969696,0.5,1.0,0.1064648537711647
okio.Utf8,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,26,3,109,3089,675001,159552,159503,184271,9,9,0.4444444444444444,0.0,52.0,0.0,0.0,13.0,1,1037,0.5333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.32653061224489793
okio.RealBufferedSink,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,72,34,618,76,37265,3842,3793,211160,84,364,0.8734177215189873,75.0,38.0,0.0,13.0,2.0,18,1037,0.8813559322033898,0.8703703703703703,1.0,0.8857142857142857,0.492063492063492,1.0,0.3090909090909091
com.google.re2j.Unicode,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,88,12,836,252,327473,12953,12904,287714,45,45,0.8651685393258427,0.0,2897.0,0.0,46.0,297.0,20,1037,0.8860759493670886,0.8985736925515055,1.0,1.0,1.0,1.0,0.5046583850931677
org.databene.jdbacl.SQLUtil,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,174,45,1431,516,387258,24385,24336,307673,169,417,0.9414893617021276,12.0,11598.0,0.0,50.0,10768.0,75,1037,0.9641434262948207,0.9109243697478993,1.0,0.8291666666666667,0.5744680851063829,1.0,0.6151260504201681
weka.core.FindWithCapabilities,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,228,26,1113,353,285959,18123,18074,223536,69,246,0.8340080971659919,57.0,392.0,0.0,682.0,174.0,31,1037,0.8552971576227391,0.8031496062992126,1.0,0.8672566371681416,0.5737704918032787,1.0,0.23137254901960785
com.google.re2j.Parser,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,646,59,1802,522,232416,26823,26774,301316,60,79,0.6716641679160421,0.0,33926.0,0.0,5831.0,1336.0,80,1037,0.7531806615776081,0.5888223552894212,1.0,1.0,0.6,0.1875,0.18679549114331725
okio.ByteString,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,142,56,1780,243,123401,11802,11753,235976,165,472,0.9885057471264368,46.0,2816.0,0.0,226.0,564.0,45,1037,0.8947368421052632,0.9710444674250258,1.0,0.7246376811594203,0.5344827586206896,1.0,0.5552099533437014
com.google.re2j.Compiler,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,104,18,612,261,210945,13219,13170,218014,30,162,0.8508771929824561,319.0,421.0,0.0,386.0,23.0,10,1037,0.8943089430894309,0.8048128342245989,0.75,1.0,0.5,1.0,0.1497326203208556
org.apache.commons.jxpath.ri.compiler.Path,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,100,11,598,971,993216,36226,36177,225649,60,474,0.941747572815534,34.0,674.0,0.0,74.0,138.0,18,1037,0.9369369369369368,0.9014778325123152,1.0,0.8405797101449275,0.9285714285714286,1.0,0.6127450980392157
org.apache.commons.imaging.common.mylzw.MyLzwDecompressor,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD,PDMOSA,34,15,456,89,58215,4656,4607,198991,13,78,0.975,0.0,13281.0,0.0,429.0,8292.0,54,1037,1.0,0.9823321554770318,1.0,1.0,0.6666666666666666,1.0,0.3769968051118211
